## From Myers et al. Appl. Spectrosc., doi:10.1177/0003702820928358, 2020
wavenum,n,k
4134.113423,1.457875252,0.002264555
4133.631255,1.45785141,0.002266517
4133.149086,1.457827449,0.002268534
4132.666918,1.457803488,0.002270553
4132.184749,1.457779646,0.002272516
4131.702581,1.457755685,0.002274402
4131.220412,1.457731724,0.002276237
4130.738244,1.457707763,0.002278078
4130.256075,1.457683682,0.002279979
4129.773906,1.457659721,0.002281962
4129.291738,1.457635641,0.002283999
4128.809569,1.457611561,0.002286042
4128.327401,1.457587481,0.002288025
4127.845232,1.457563281,0.002289927
4127.363064,1.457539201,0.002291778
4126.880895,1.457515001,0.002293636
4126.398727,1.457490921,0.002295552
4125.916558,1.457466722,0.002297553
4125.43439,1.457442522,0.002299617
4124.952221,1.457418323,0.002301678
4124.470053,1.457394004,0.002303683
4123.987884,1.457369804,0.002305611
4123.505715,1.457345486,0.002307484
4123.023547,1.457321167,0.002309359
4122.541378,1.457296729,0.002311299
4122.05921,1.45727241,0.002313322
4121.577041,1.457247973,0.002315404
4121.094873,1.457223535,0.002317483
4120.612704,1.457199097,0.002319507
4120.130536,1.457174659,0.002321454
4119.648367,1.457150221,0.002323343
4119.166199,1.457125783,0.002325238
4118.68403,1.457101226,0.002327195
4118.201861,1.457076669,0.002329238
4117.719693,1.457052112,0.002331338
4117.237524,1.457027555,0.002333444
4116.755356,1.457002878,0.002335489
4116.273187,1.456978321,0.002337458
4115.791019,1.456953645,0.00233937
4115.30885,1.456928968,0.002341286
4114.826682,1.456904173,0.00234326
4114.344513,1.456879497,0.00234532
4113.862345,1.456854701,0.002347439
4113.380176,1.456829906,0.002349565
4112.898008,1.456805229,0.002351632
4112.415839,1.456780434,0.002353623
4111.93367,1.456755638,0.002355562
4111.451502,1.456730843,0.002357505
4110.969333,1.456705928,0.002359502
4110.487165,1.456681013,0.002361586
4110.004996,1.456656098,0.002363725
4109.522828,1.456631184,0.002365868
4109.040659,1.45660615,0.002367958
4108.558491,1.456581235,0.002369978
4108.076322,1.456556201,0.00237194
4107.594154,1.456531167,0.002373907
4107.111985,1.456506133,0.002375937
4106.629817,1.456481099,0.002378044
4106.147648,1.456455946,0.002380205
4105.665479,1.456430793,0.002382367
4105.183311,1.45640564,0.002384477
4104.701142,1.456380487,0.002386504
4104.218974,1.456355333,0.002388481
4103.736805,1.45633018,0.00239046
4103.254637,1.456304908,0.002392505
4102.772468,1.456279635,0.00239463
4102.2903,1.456254363,0.002396812
4101.808131,1.456229091,0.002399002
4101.325963,1.456203699,0.002401127
4100.843794,1.456178427,0.002403171
4100.361626,1.456153035,0.002405164
4099.879457,1.456127644,0.002407167
4099.397288,1.456102252,0.002409234
4098.91512,1.45607686,0.002411393
4098.432951,1.45605135,0.002413621
4097.950783,1.456025839,0.002415844
4097.468614,1.456000328,0.002418007
4096.986446,1.455974817,0.002420085
4096.504277,1.455949187,0.002422109
4096.022109,1.455923557,0.002424128
4095.53994,1.455898047,0.00242621
4095.057772,1.455872417,0.002428376
4094.575603,1.455846787,0.002430594
4094.093434,1.455821157,0.002432817
4093.611266,1.455795407,0.002434987
4093.129097,1.455769777,0.002437089
4092.646929,1.455744028,0.002439135
4092.16476,1.455718279,0.002441191
4091.682592,1.455692411,0.00244331
4091.200423,1.455666661,0.002445511
4090.718255,1.455640793,0.002447758
4090.236086,1.455614924,0.002450014
4089.753918,1.455589056,0.002452209
4089.271749,1.455563188,0.002454322
4088.789581,1.4555372,0.002456386
4088.307412,1.455511212,0.002458464
4087.825243,1.455485225,0.002460605
4087.343075,1.455459237,0.002462832
4086.860906,1.45543325,0.002465123
4086.378738,1.455407262,0.002467411
4085.896569,1.455381155,0.002469631
4085.414401,1.455355048,0.00247176
4084.932232,1.455328941,0.002473835
4084.450064,1.455302835,0.00247592
4083.967895,1.455276609,0.002478071
4083.485727,1.455250502,0.002480316
4083.003558,1.455224276,0.002482626
4082.52139,1.45519805,0.002484953
4082.039221,1.455171704,0.002487217
4081.557052,1.455145478,0.002489396
4081.074884,1.455119133,0.002491509
4080.592715,1.455092788,0.002493628
4080.110547,1.455066443,0.002495803
4079.628378,1.455040097,0.002498056
4079.14621,1.455013633,0.002500374
4078.664041,1.454987168,0.002502704
4078.181873,1.454960704,0.002504976
4077.699704,1.454934239,0.002507164
4077.217536,1.454907775,0.002509304
4076.735367,1.454881311,0.002511449
4076.253198,1.454854727,0.002513657
4075.77103,1.454828143,0.002515949
4075.288861,1.454801559,0.002518293
4074.806693,1.454774976,0.002520652
4074.324524,1.454748273,0.002522947
4073.842356,1.45472157,0.002525153
4073.360187,1.454694867,0.002527303
4072.878019,1.454668164,0.002529462
4072.39585,1.454641342,0.002531669
4071.913682,1.454614639,0.002533962
4071.431513,1.454587817,0.002536337
4070.949345,1.454560995,0.002538727
4070.467176,1.454534054,0.00254107
4069.985007,1.454507232,0.002543336
4069.502839,1.45448029,0.00254555
4069.02067,1.454453349,0.002547759
4068.538502,1.454426408,0.002550019
4068.056333,1.454399467,0.002552356
4067.574165,1.454372406,0.00255475
4067.091996,1.454345346,0.002557136
4066.609828,1.454318285,0.002559469
4066.127659,1.454291225,0.002561728
4065.645491,1.454264164,0.002563933
4065.163322,1.454236984,0.002566145
4064.681154,1.454209805,0.002568432
4064.198985,1.454182625,0.002570796
4063.716816,1.454155445,0.002573221
4063.234648,1.454128265,0.002575652
4062.752479,1.454100967,0.002578031
4062.270311,1.454073668,0.002580328
4061.788142,1.454046369,0.002582577
4061.305974,1.45401907,0.002584818
4060.823805,1.453991652,0.002587119
4060.341637,1.453964233,0.0025895
4059.859468,1.453936815,0.002591937
4059.3773,1.453909397,0.002594383
4058.895131,1.45388186,0.002596778
4058.412963,1.453854442,0.002599097
4057.930794,1.453826904,0.002601364
4057.448625,1.453799367,0.002603641
4056.966457,1.45377183,0.002605971
4056.484288,1.453744292,0.002608396
4056.00212,1.453716636,0.002610873
4055.519951,1.453688979,0.002613349
4055.037783,1.453661203,0.00261577
4054.555614,1.453633547,0.002618111
4054.073446,1.453605771,0.002620393
4053.591277,1.453577995,0.002622687
4053.109109,1.45355022,0.002625057
4052.62694,1.453522444,0.002627513
4052.144771,1.453494668,0.002630027
4051.662603,1.453466773,0.002632545
4051.180434,1.453438997,0.002634998
4050.698266,1.453410983,0.002637359
4050.216097,1.453383088,0.002639669
4049.733929,1.453355074,0.002641994
4049.25176,1.45332706,0.002644373
4048.769592,1.453299046,0.002646847
4048.287423,1.453270912,0.002649384
4047.805255,1.453242898,0.002651919
4047.323086,1.453214765,0.002654389
4046.840918,1.453186631,0.002656778
4046.358749,1.453158498,0.002659117
4045.87658,1.453130364,0.002661459
4045.394412,1.453102112,0.002663863
4044.912243,1.453073859,0.002666358
4044.430075,1.453045607,0.002668925
4043.947906,1.453017354,0.002671491
4043.465738,1.452988982,0.002674004
4042.983569,1.45296061,0.002676433
4042.501401,1.452932239,0.002678804
4042.019232,1.452903867,0.002681179
4041.537064,1.452875376,0.002683605
4041.054895,1.452847004,0.002686115
4040.572727,1.452818513,0.002688692
4040.090558,1.452790022,0.002691284
4039.608389,1.452761531,0.002693816
4039.126221,1.452732921,0.002696273
4038.644052,1.45270431,0.002698684
4038.161884,1.4526757,0.002701094
4037.679715,1.452646971,0.00270356
4037.197547,1.452618361,0.002706114
4036.715378,1.452589631,0.002708732
4036.23321,1.452560902,0.002711353
4035.751041,1.452532172,0.002713915
4035.268873,1.452503443,0.002716397
4034.786704,1.452474594,0.00271882
4034.304535,1.452445746,0.002721246
4033.822367,1.452416897,0.002723731
4033.340198,1.452387929,0.002726308
4032.85803,1.452358961,0.002728948
4032.375861,1.452329993,0.002731597
4031.893693,1.452301025,0.002734193
4031.411524,1.452272058,0.002736705
4030.929356,1.452242971,0.002739161
4030.447187,1.452213883,0.002741621
4029.965019,1.452184796,0.002744139
4029.48285,1.452155709,0.002746745
4029.000682,1.452126503,0.002749417
4028.518513,1.452097297,0.002752094
4028.036344,1.45206809,0.00275472
4027.554176,1.452038884,0.002757262
4027.072007,1.452009559,0.002759745
4026.589839,1.451980233,0.002762232
4026.10767,1.451950908,0.002764778
4025.625502,1.451921582,0.002767406
4025.143333,1.451892138,0.002770099
4024.661165,1.451862693,0.002772804
4024.178996,1.451833367,0.002775453
4023.696828,1.451803803,0.002778031
4023.214659,1.451774359,0.002780554
4022.732491,1.451744795,0.002783079
4022.250322,1.451715231,0.002785667
4021.768153,1.451685667,0.002788339
4021.285985,1.451655984,0.002791069
4020.803816,1.451626301,0.002793804
4020.321648,1.451596618,0.002796486
4019.839479,1.451566935,0.002799085
4019.357311,1.451537252,0.002801628
4018.875142,1.451507449,0.002804171
4018.392974,1.451477766,0.00280678
4017.910805,1.451447845,0.002809477
4017.428637,1.451418042,0.002812237
4016.946468,1.451388121,0.002815002
4016.464299,1.451358199,0.002817717
4015.982131,1.451328278,0.00282035
4015.499962,1.451298237,0.002822924
4015.017794,1.451268196,0.002825506
4014.535625,1.451238155,0.002828153
4014.053457,1.451208115,0.002830882
4013.571288,1.451177955,0.002833678
4013.08912,1.451147795,0.002836481
4012.606951,1.451117635,0.002839219
4012.124783,1.451087475,0.002841878
4011.642614,1.451057315,0.00284448
4011.160446,1.451027036,0.002847087
4010.678277,1.450996876,0.002849755
4010.196108,1.450966477,0.002852514
4009.71394,1.450936198,0.002855338
4009.231771,1.4509058,0.002858171
4008.749603,1.450875402,0.002860947
4008.267434,1.450845003,0.002863646
4007.785266,1.450814486,0.002866291
4007.303097,1.450783968,0.002868935
4006.820929,1.45075345,0.002871638
4006.33876,1.450722933,0.002874429
4005.856592,1.450692296,0.002877282
4005.374423,1.450661659,0.002880135
4004.892255,1.450631023,0.002882935
4004.410086,1.450600386,0.002885657
4003.927917,1.45056963,0.002888323
4003.445749,1.450538874,0.002890992
4002.96358,1.450508118,0.002893732
4002.481412,1.450477362,0.002896556
4001.999243,1.450446487,0.002899444
4001.517075,1.450415611,0.002902339
4001.034906,1.450384736,0.002905182
4000.552738,1.450353861,0.00290794
4000.070569,1.450322866,0.002910646
3999.588401,1.450291872,0.002913355
3999.106232,1.450260878,0.002916123
3998.624064,1.450229883,0.002918982
3998.141895,1.45019877,0.0029219
3997.659726,1.450167656,0.002924829
3997.177558,1.450136423,0.002927696
3996.695389,1.45010519,0.002930486
3996.213221,1.450073957,0.002933218
3995.731052,1.450042725,0.002935957
3995.248884,1.450011492,0.002938757
3994.766715,1.449980259,0.00294165
3994.284547,1.449948907,0.002944606
3993.802378,1.449917555,0.002947571
3993.32021,1.449886084,0.00295048
3992.838041,1.449854612,0.002953309
3992.355872,1.449823141,0.00295608
3991.873704,1.44979167,0.002958849
3991.391535,1.449760079,0.002961679
3990.909367,1.449728489,0.0029646
3990.427198,1.449696899,0.002967582
3989.94503,1.449665308,0.002970572
3989.462861,1.449633718,0.002973514
3988.980693,1.449602008,0.002976372
3988.498524,1.449570298,0.002979182
3988.016356,1.449538589,0.002981992
3987.534187,1.44950676,0.002984867
3987.052019,1.449474812,0.002987828
3986.56985,1.449442983,0.002990852
3986.087681,1.449411035,0.002993874
3985.605513,1.449379206,0.002996847
3985.123344,1.449347138,0.002999737
3984.641176,1.44931519,0.00300257
3984.159007,1.449283123,0.003005412
3983.676839,1.449251056,0.003008319
3983.19467,1.449218988,0.003011315
3982.712502,1.449186802,0.003014375
3982.230333,1.449154615,0.003017445
3981.748165,1.449122548,0.003020452
3981.265996,1.449090362,0.003023379
3980.783828,1.449058056,0.00302625
3980.301659,1.44902575,0.003029127
3979.81949,1.448993444,0.003032065
3979.337322,1.44896102,0.003035097
3978.855153,1.448928595,0.003038196
3978.372985,1.44889617,0.003041301
3977.890816,1.448863745,0.003044348
3977.408648,1.448831201,0.00304731
3976.926479,1.448798657,0.003050219
3976.444311,1.448766112,0.003053127
3975.962142,1.448733568,0.003056104
3975.479974,1.448700905,0.003059169
3974.997805,1.448668242,0.0030623
3974.515636,1.448635578,0.003065435
3974.033468,1.448602796,0.003068511
3973.551299,1.448569894,0.003071505
3973.069131,1.448537111,0.003074449
3972.586962,1.44850421,0.0030774
3972.104794,1.448471427,0.003080419
3971.622625,1.448438406,0.003083533
3971.140457,1.448405504,0.003086708
3970.658288,1.448372483,0.003089887
3970.17612,1.448339582,0.003093006
3969.693951,1.448306441,0.003096039
3969.211783,1.44827342,0.003099015
3968.729614,1.44824028,0.003101995
3968.247445,1.44820714,0.00310504
3967.765277,1.448174,0.003108182
3967.283108,1.44814074,0.00311139
3966.80094,1.448107481,0.003114609
3966.318771,1.448074222,0.003117763
3965.836603,1.448040843,0.003120838
3965.354434,1.448007464,0.003123853
3964.872266,1.447974086,0.003126873
3964.390097,1.447940707,0.003129955
3963.907929,1.447907209,0.003133137
3963.42576,1.447873712,0.003136385
3962.943592,1.447840214,0.003139639
3962.461423,1.447806597,0.003142832
3961.979254,1.44777298,0.003145945
3961.497086,1.447739244,0.003149005
3961.014917,1.447705507,0.003152065
3960.532749,1.447671771,0.003155189
3960.05058,1.447638035,0.003158409
3959.568412,1.447604179,0.003161695
3959.086243,1.447570324,0.00316498
3958.604075,1.447536588,0.00316821
3958.121906,1.447502732,0.003171359
3957.639738,1.447468758,0.003174452
3957.157569,1.447434783,0.003177549
3956.675401,1.447400689,0.003180721
3956.193232,1.447366595,0.003183987
3955.711063,1.447332501,0.003187317
3955.228895,1.447298408,0.003190651
3954.746726,1.447264195,0.003193926
3954.264558,1.447229981,0.003197113
3953.782389,1.447195768,0.003200238
3953.300221,1.447161436,0.00320337
3952.818052,1.447127223,0.00320657
3952.335884,1.447092772,0.003209867
3951.853715,1.447058439,0.003213231
3951.371547,1.447023988,0.003216605
3950.889378,1.446989536,0.003219924
3950.407209,1.446955085,0.003223155
3949.925041,1.446920514,0.003226327
3949.442872,1.446885943,0.003229503
3948.960704,1.446851373,0.003232747
3948.478535,1.446816683,0.00323608
3947.996367,1.446781993,0.003239486
3947.514198,1.446747303,0.003242896
3947.03203,1.446712494,0.003246251
3946.549861,1.446677685,0.003249521
3946.067693,1.446642876,0.003252734
3945.585524,1.446608067,0.003255954
3945.103356,1.446573138,0.003259241
3944.621187,1.44653821,0.003262617
3944.139018,1.446503162,0.003266065
3943.65685,1.446468115,0.003269516
3943.174681,1.446433067,0.003272908
3942.692513,1.446397901,0.003276217
3942.210344,1.446362734,0.003279477
3941.728176,1.446327567,0.003282738
3941.246007,1.4462924,0.00328607
3940.763839,1.446257114,0.003289493
3940.28167,1.446221829,0.003292984
3939.799502,1.446186543,0.003296477
3939.317333,1.446151137,0.003299915
3938.835165,1.446115732,0.003303268
3938.352996,1.446080208,0.003306565
3937.870827,1.446044684,0.003309864
3937.388659,1.446009159,0.003313231
3936.90649,1.445973516,0.003316692
3936.424322,1.445937872,0.003320221
3935.942153,1.445902228,0.003323757
3935.459985,1.445866585,0.003327236
3934.977816,1.445830822,0.003330633
3934.495648,1.445795059,0.003333971
3934.013479,1.445759296,0.003337315
3933.531311,1.445723414,0.003340732
3933.049142,1.445687532,0.003344241
3932.566973,1.445651531,0.00334782
3932.084805,1.44561553,0.003351407
3931.602636,1.445579529,0.003354928
3931.120468,1.445543528,0.003358364
3930.638299,1.445507407,0.003361751
3930.156131,1.445471287,0.003365139
3929.673962,1.445435166,0.003368595
3929.191794,1.445398927,0.003372153
3928.709625,1.445362687,0.003375774
3928.227457,1.445326448,0.003379404
3927.745288,1.445290089,0.003382976
3927.26312,1.44525373,0.00338646
3926.780951,1.445217252,0.00338989
3926.298782,1.445180774,0.003393326
3925.816614,1.445144296,0.003396826
3925.334445,1.445107698,0.00340042
3924.852277,1.445071101,0.003404084
3924.370108,1.445034504,0.003407757
3923.88794,1.444997907,0.003411371
3923.405771,1.44496119,0.0034149
3922.923603,1.444924474,0.003418371
3922.441434,1.444887638,0.003421847
3921.959266,1.444850802,0.00342539
3921.477097,1.444813967,0.00342903
3920.994929,1.444777012,0.003432743
3920.51276,1.444740057,0.003436464
3920.030591,1.444702983,0.003440129
3919.548423,1.444665909,0.003443708
3919.066254,1.444628835,0.003447227
3918.584086,1.444591761,0.00345075
3918.101917,1.444554567,0.003454339
3917.619749,1.444517374,0.003458022
3917.13758,1.444480181,0.003461774
3916.655412,1.444442868,0.003465534
3916.173243,1.444405556,0.003469238
3915.691075,1.444368124,0.00347286
3915.208906,1.444330692,0.003476429
3914.726738,1.444293261,0.003480007
3914.244569,1.44425571,0.003483655
3913.7624,1.44421804,0.003487396
3913.280232,1.444180489,0.003491207
3912.798063,1.444142819,0.003495021
3912.315895,1.444105268,0.003498779
3911.833726,1.444067597,0.003502452
3911.351558,1.444029808,0.003506067
3910.869389,1.443992019,0.003509686
3910.387221,1.44395411,0.003513376
3909.905052,1.443916202,0.003517154
3909.422884,1.443878293,0.003521002
3908.940715,1.443840265,0.003524858
3908.458546,1.443802238,0.003528657
3907.976378,1.44376421,0.003532374
3907.494209,1.443726063,0.003536035
3907.012041,1.443687916,0.003539705
3906.529872,1.44364965,0.003543442
3906.047704,1.443611383,0.003547278
3905.565535,1.443573117,0.003551179
3905.083367,1.443534851,0.003555091
3904.601198,1.443496466,0.00355894
3904.11903,1.44345808,0.003562712
3903.636861,1.443419576,0.003566422
3903.154693,1.443381071,0.003570137
3902.672524,1.443342447,0.003573924
3902.190355,1.443303824,0.003577804
3901.708187,1.4432652,0.003581748
3901.226018,1.443226457,0.003585705
3900.74385,1.443187714,0.003589608
3900.261681,1.443148971,0.003593426
3899.779513,1.443110108,0.003597189
3899.297344,1.443071246,0.003600963
